,egypt_irr,egypt_90,egypt_low_had,sudan_irr,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,policy_name,total gains,ss_pi_Egypt,ss_pi_Sudan,ss_pi_Ethiopia,ss_fairness,dif_Egypt,dif_Sudan,dif_Ethiopia,totaldist,pd_egypt,pd_sudan,pd_ethiopia,avg_pd,rank_totaldist,rank_PI,rank_PD
13,5.773086133714531,1.5671387930951175,0.2541666666666666,0.0768709596705366,15.00718171958576,5.6336957724667895,0.52020198334108,0.5280237732027276,13,0.6320454220105973,0.8036631304929742,0.09378482981890209,0.10616019017950044,1.2145868469533196,0.1849822275332107,-0.05748898334108005,-0.12749377320272764,0.23190099161971703,0.021709963134849408,-0.11935552983151598,-0.3601538090780515,-0.15259979192490603,428,122,129
14,6.693674438514688,1.5414513513271704,0.0,1.5449677066082206,12.855080950794022,5.740202181070186,0.4663307450763788,0.4753886028640328,14,0.632045422010598,0.9721738180074713,0.00855165449847707,0.022882677985428486,1.6508145928104103,0.07847581892981381,-0.0036177450763787977,-0.07485860286403279,0.10851429702531167,0.002752676374696561,-0.017622138714085467,-0.2893098446942981,-0.10139310234456234,148,414,431
15,8.065482928408915,2.11273429355688,0.0166666666666666,0.0531649155967395,14.99666150377954,5.520752615884963,0.5771996769207342,0.5839692362049012,15,0.6320454220105987,0.6249684470910377,0.183964572594886,0.19467513080545315,0.752023102507889,0.2979253841150369,-0.11448667692073417,-0.18343923620490116,0.3681259119810535,0.04261203145349168,-0.20631798956652592,-0.42145240013729934,-0.19505278608344453,516,34,43
16,5.611700667592269,1.4876353474747352,0.1041666666666666,0.0,14.23396062045925,5.676340664652372,0.5144240435506238,0.4911568208076025,16,0.6320454220105982,0.8711343765466584,0.08464317703692929,0.047830596907789236,1.390200428976112,0.14233733534762827,-0.05171104355062378,-0.09062682080760248,0.1764856076530066,0.01403411811480959,-0.10946425280194405,-0.31212601416290753,-0.13585204961668065,291,242,234
17,4.6472862540142685,1.2109799533256804,0.3208333333333333,0.0,14.383196368215035,5.705595774039064,0.4969133681023525,0.4794123868691816,17,0.6320454220105979,0.9174207799725841,0.05693840323670447,0.02924896728208814,1.5095019021582277,0.11308222596093653,-0.034200368102352496,-0.07888238686918159,0.14205522153302197,0.008834717347186327,-0.07808276169048556,-0.29527477959765125,-0.12150760798031683,205,344,352
18,6.150863395356834,0.9884734712354626,0.2416666666666666,0.0156599731586706,11.996914331164431,5.701987941674325,0.5425749514236543,0.4373586359126185,18,0.632045422010598,0.9117125947075728,0.12918255172851362,-0.037286995944709765,1.514731451084351,0.11669005832567514,-0.07986195142365432,-0.03682863591261848,0.14611929858998024,0.009473039732492694,-0.15566872595580727,-0.22751268122323942,-0.124569455815518,216,349,323
19,4.718079287318153,1.3218156881277978,0.2666666666666666,0.0,14.421199180069518,5.7053563017227855,0.4963912312057731,0.4801739960820391,19,0.6320454220105978,0.917041895310282,0.05611229663360876,0.030453958547486053,1.508441209850349,0.11332169827721472,-0.033678231205773124,-0.07964399608203909,0.14254541967210824,0.008877061413661513,-0.07711302859398284,-0.29639255195677694,-0.12154283971236608,208,343,350
20,4.68709809403534,1.2637770087670923,0.2791666666666667,0.0,14.381556048279776,5.707086210543785,0.496182577752482,0.4786527407143308,20,0.6320454220105982,0.9197788961028777,0.05578217249058846,0.02804708189791068,1.5156060208264095,0.11159178945621484,-0.033469577752481994,-0.07812274071433079,0.14027153212854052,0.008571254691376762,-0.07672493847914341,-0.294156344961497,-0.12077000958308788,195,351,358
21,4.005513870068199,1.0797881590292662,0.3083333333333333,0.0,13.856585816926962,5.755724415241263,0.4800298825799491,0.4461672311893852,21,0.6320454220105979,0.9967325500709033,0.030225947241539805,-0.023350346821066483,1.7161209060144587,0.0629535847587368,-0.017316882579949122,-0.04563723118938523,0.07966043639659903,4.8418711291686733e-05,-0.045657329627388,-0.2427637522832986,-0.09612422106646497,109,440,449
22,6.29867128296903,1.5864615258314438,0.0041666666666666,0.2631006691005614,13.603565789428568,5.679288827113748,0.5171371428481666,0.4854955590486832,22,0.6320454220105977,0.8757988553304742,0.08893574716410818,0.038873547996794454,1.4031826869985704,0.1393891728862524,-0.0544241428481666,-0.08496555904868319,0.17207694519349906,0.013507725213763866,-0.11413634403262407,-0.3041048600691284,-0.13491115962932954,269,257,240
23,7.347503842740788,0.9054700307151752,0.7833333333333333,0.2632296873376955,15.03418146816808,5.481638594621808,0.5890789894919339,0.6112039448968566,23,0.6320454220105987,0.5630836206196588,0.20275960244165006,0.2377649274300678,0.593958021034852,0.3370394053781922,-0.12636598949193395,-0.2106739448968566,0.41707006022533516,0.05005154948510815,-0.2223233077874478,-0.4472319708980045,-0.2065012430667814,523,25,35
24,7.97532364925827,1.9918766135985408,0.0083333333333333,0.0090386517978117,14.818119173219657,5.530803061476815,0.5770232505844813,0.5740952169493014,24,0.6320454220105982,0.6408699080333238,0.18368543706109555,0.17905280539695734,0.7930476093633295,0.2878749385231849,-0.11431025058448135,-0.17356521694930144,0.35505450025745694,0.04071742132562073,-0.2060753192597251,-0.41150180314107,-0.1922865670250581,512,37,46
25,6.105718097856327,1.510335277729673,0.025,0.0,13.187609687101691,5.687766228596784,0.527519665949626,0.4666356344641885,25,0.6320454220105985,0.8892115013014994,0.10536260944313786,0.009034039746739473,1.4431079197923369,0.1309117714032162,-0.06480666594962597,-0.06610563446418849,0.160336367525734,0.011997130096546016,-0.13157171273355672,-0.27597899721494934,-0.13185119328398667,240,293,273
26,4.611484184960775,1.1591094737758496,0.475,0.0,14.157956674126249,5.700496033325186,0.503379737055953,0.4780457586294581,26,0.6320454220105975,0.9093521498768954,0.06716926438752231,0.027086736226959042,1.4892523669462068,0.11818196667481384,-0.04066673705595297,-0.07751575862945809,0.14706955356498924,0.00973723450561459,-0.08992562418324235,-0.29326012436839366,-0.12448283801534048,219,326,325
27,4.586769118043883,1.3138069451062628,0.1791666666666666,0.1369590580902144,13.597022005881795,5.74936636093243,0.4842803958252022,0.4482747722529664,27,0.6320454220105987,0.9866730605351534,0.0369509595543128,-0.02001586959808952,1.690356020414723,0.06931163906757032,-0.02156739582520223,-0.047744772252966416,0.08688394069332792,0.0011543426963827041,-0.05403356413098992,-0.24632386002452678,-0.099734360486378,120,431,437
28,4.578421205782148,1.2318803896857038,0.3875,0.0,14.334213061935303,5.704969555984456,0.4980649903798164,0.4788869826463259,28,0.6320454220105984,0.9164299998279923,0.05876045943291968,0.028417691230464604,1.507052122987343,0.11370844401554425,-0.0353519903798164,-0.0783569826463259,0.14254539695720592,0.008945454224555949,-0.08021441207772839,-0.2945016000789551,-0.12192351931070917,207,341,345
29,4.594505772078871,1.1705329871659649,0.4333333333333333,0.0,14.26183645741951,5.702134372845924,0.5007497912240121,0.4790373649406619,29,0.632045422010598,0.9119442729485655,0.06300825674415582,0.028655620798655503,1.4956388059393857,0.11654362715407629,-0.0380367912240121,-0.0785073649406619,0.14557685553264882,0.009447116400939981,-0.08514589915213444,-0.2947230743851268,-0.12347395237877375,215,330,334
30,4.950433072382715,1.3067396010185175,0.2541666666666666,0.0,14.485536419380423,5.691883400949393,0.5021380572456987,0.4879000708155072,30,0.6320454220105985,0.8957255463514762,0.0652047223356166,0.042677881804284064,1.4531613566870112,0.12679459905060764,-0.039425057245698725,-0.08737007081550718,0.15894884322176653,0.011265111129984184,-0.08767520527558226,-0.3075344313123598,-0.12798150848598597,235,303,303
31,5.093170572244458,1.1539439465581094,0.6291666666666667,0.0,14.40942609457718,5.651097136230928,0.5241817496026911,0.5066426431769798,31,0.6320454220105989,0.8311949551975685,0.10008147579246351,0.07233171950134491,1.286387400612625,0.16758086376907233,-0.061468749602691164,-0.10611264317697983,0.20765752122500108,0.01856382242953991,-0.12604168239884095,-0.3331512762497938,-0.14687637873969828,383,160,158
32,4.649870464890682,1.141341900307995,0.6041666666666666,0.1216146925551346,14.928434611201109,5.669995963169894,0.5022945326245088,0.5096310332161957,32,0.6320454220105989,0.861096013382354,0.06545229216740552,0.07705984494161715,1.3632349515074917,0.14868203683010606,-0.039581532624508864,-0.10910103321619574,0.18861622742939038,0.01516881800071368,-0.08795941376000771,-0.33706156419113587,-0.1366173866501433,332,213,226
33,5.038207564298782,1.3230699379579742,0.5791666666666667,0.0549205377389374,15.007157633803738,5.644134854895542,0.5156374569049926,0.5221492172100634,33,0.6320454220105982,0.8201794789470839,0.08656299689814888,0.09686567464614391,1.2572967619217452,0.17454314510445812,-0.052924456904992645,-0.12161921721006336,0.21922030388728347,0.019820264394892595,-0.11155988793031313,-0.3529550770846417,-0.14823156687335406,405,144,153
34,4.603272306180224,1.1881886325599773,0.45,0.0,14.319886152325669,5.698511569774713,0.5016031230111634,0.481806836224722,34,0.632045422010598,0.9062124015591851,0.0643583682352521,0.03303738069693959,1.4806591578923003,0.12016643022528761,-0.0388901230111634,-0.08127683622472198,0.15019432987836998,0.010088867859850748,-0.08670225725487657,-0.29877707288814825,-0.12513015409439135,221,322,319
35,5.045765516497232,1.3501869100702375,0.4583333333333333,0.0592534279316078,15.012556662631637,5.655271272015497,0.5098916474966475,0.5167586094984536,35,0.6320454220105984,0.8377991257827953,0.07747217967481206,0.08833684503376943,1.302916266551188,0.16340672798450306,-0.04717864749664752,-0.11622860949845365,0.20600163396477789,0.01781202406380822,-0.10154833433898902,-0.34620537753999225,-0.14331389593839103,376,173,181
36,4.963595561102627,1.2065547741583924,0.4416666666666666,0.0,14.45055870809013,5.675154699344746,0.5112310471383595,0.4955357825274928,36,0.6320454220105981,0.8692579840180115,0.07959133060141999,0.054758835871945376,1.3847512150726018,0.14352330065525454,-0.048518047138359555,-0.09500578252749281,0.17882683647249348,0.014246025868614565,-0.10390223253397923,-0.31820463443272007,-0.13595361369936157,301,236,233
37,6.074310391668027,0.7736019894283478,0.4583333333333333,0.0119016272410934,12.28113656264944,5.676101981152197,0.5511818636959767,0.4546376841624244,37,0.632045422010598,0.870756739921405,0.14280010510773583,-0.009948694537764069,1.406782001328896,0.14257601884780335,-0.08846886369597667,-0.054107684162424396,0.17630173702935303,0.014076758859005611,-0.16885327661526972,-0.2568719845069025,-0.13721616742105555,290,263,223
38,18.50808786477252,4.515731385841779,0.0,0.5564741721708164,15.108116115955282,4.726783387630937,0.9416622729115894,1.0134758684680718,38,0.6320454220105985,-0.6312216946369601,0.7606044521014316,0.8742253930269054,2.5058523447690764,1.091894612369063,-0.47894927291158945,-0.6129458684680718,1.3406449523327215,0.2177420939284691,-0.5135060486351127,-0.6666383379106142,-0.3208007642057526,557,557,1
39,7.208619110012558,0.8871621728947282,0.7625,0.3282167529289936,15.046423911321304,5.496956704754198,0.5792391356663057,0.605725688590094,39,0.6320454220105978,0.5873193948202885,0.18719133237282093,0.22909742329826743,0.6573798094961255,0.3217212952458022,-0.11652613566630571,-0.20519568859009402,0.39898396299089733,0.04712542032971778,-0.20911248603216848,-0.4422326700615924,-0.20140657858801436,521,28,38
40,5.096247490535386,1.2285445098860277,0.6375,0.0616758933004632,14.985493173885509,5.635946597122795,0.519892683833036,0.5260822480547674,40,0.6320454220105989,0.8072243059680602,0.09329546703377144,0.10308837748954505,1.2237524780863893,0.1827314028772049,-0.05717968383303601,-0.12555224805476745,0.2289621122201732,0.021301923431725767,-0.11883160843416796,-0.35779243407424755,-0.1517740396922299,421,128,132
41,5.0304352677928,1.3330078322999726,0.475,0.0590245865026053,15.011196907525513,5.654616775034754,0.5102463226121939,0.5170584313636504,41,0.632045422010598,0.8367636037175278,0.07803333414756847,0.08881121262628042,1.3002341687989705,0.16406122496524667,-0.04753332261219395,-0.11652843136365038,0.20677131718815633,0.017929831321703116,-0.10217285319235347,-0.3465844873490027,-0.14360916973988436,381,171,180
42,5.181795522378752,1.1178002546160009,0.6458333333333334,0.0,14.363411666122325,5.645560436902467,0.5278256299463217,0.5085354621618099,42,0.6320454220105984,0.8224349845757609,0.10584669489972166,0.07532647101589407,1.2638648278267828,0.17311756309753346,-0.06511262994632167,-0.1080054621618099,0.2141833912518458,0.019562745688739724,-0.1320751134298106,-0.3356333527582015,-0.1493819068330908,395,147,145
43,4.564208444581105,0.8486921291302387,0.6125,0.0086826008724539,13.806286128008155,5.70150946007687,0.5087887979654491,0.4716232709682798,43,0.6320454220105985,0.9109555579807916,0.07572728999949382,0.016925302511091322,1.4947836009037183,0.11716853992313059,-0.04607579796544908,-0.07109327096827978,0.14458803229465564,0.009557756644044124,-0.09960085239315819,-0.28363585769133237,-0.12455965114681548,212,328,324
44,5.682082981944105,0.6853015274695571,0.4666666666666667,0.0115225593816034,12.067567902541894,5.70425324890204,0.5400096894917212,0.4376585906168367,44,0.6320454220105979,0.9152966839974038,0.12512388467295182,-0.03681241817897887,1.5227928899620182,0.11442475109796035,-0.07729668949172125,-0.03712859061683671,0.14299067840737872,0.009072151750611823,-0.15165781482329643,-0.22804211491923843,-0.12354259266397434,210,354,332
45,5.04586441763433,1.3411198105613495,0.2791666666666667,0.0003213052853397,14.702670941104223,5.678105222541861,0.5053841222967558,0.4984321841719817,45,0.6320454220105984,0.873926197874745,0.07034053210183723,0.059341420514794525,1.396435280330345,0.14057277745813934,-0.04267112229675579,-0.09790218417198171,0.17653999010423924,0.013718991530640823,-0.09353503644302996,-0.3221665640206228,-0.13399420297767065,293,247,252
46,5.881833372837876,1.5613449543520956,0.1,0.0,14.551535115979478,5.652323806128371,0.5210324243364941,0.5085652985457331,46,0.6320454220105984,0.8331357490942183,0.0950987243057449,0.07537367709141356,1.2910794610338032,0.16635419387162909,-0.05831942433649412,-0.10803529854573307,0.20675226432976565,0.018342773242965515,-0.12075913397639026,-0.33567232965735205,-0.14602956346359228,380,166,163
47,6.227444772232507,1.4984014155603584,0.0,1.25574676005911,12.120563642526225,5.774478032987915,0.4698325706397959,0.4376109253828859,47,0.6320454220105967,1.0264038633872716,0.014092119537014133,-0.036887832432908996,1.7926828854832517,0.044199967012085395,-0.007119570639795902,-0.037080925382885876,0.058131922359540386,-0.003199411770617666,-0.02494414259921729,-0.22795803211632315,-0.08536719549538603,59,479,485
48,5.682865345894943,1.5522959385784445,0.0375,0.0,12.7648820686188,5.7219101341987,0.5171836877642886,0.4428277070476093,48,0.6320454220105984,0.9432327858688354,0.08900938889063768,-0.028634024268096383,1.5855346384624014,0.09676786580129981,-0.054470687764288594,-0.04229770704760932,0.11882832868781068,0.005958318988187772,-0.11421606899406045,-0.2370531594499422,-0.11510363648527162,164,386,387
49,5.178398995283358,1.392222182578614,0.2125,0.0018211868146735,14.721525593037022,5.6763065219655,0.5059267590286524,0.4996882480164455,49,0.6320454220105975,0.8710803571903228,0.07119907282217101,0.06132872047888287,1.3890497227113163,0.14237147803450068,-0.043213759028652377,-0.09915824801644552,0.17879995770918308,0.014040217476998462,-0.09450727437396633,-0.3238704305311563,-0.13477916247604138,300,241,242
50,5.910602697257154,1.5236435894039269,0.2458333333333333,0.062262249007081,15.015689338250745,5.625559401261572,0.5245072165767627,0.5318549111722639,50,0.6320454220105991,0.7907900506131517,0.1005964181727693,0.11222168170545573,1.181248796996131,0.19311859873842785,-0.061794216576762706,-0.13132491117226391,0.2415772147273678,0.02318768489213263,-0.12658399060758352,-0.3647628462143284,-0.15605305064325978,444,104,110
51,6.4345868503478645,1.6986754944978035,0.0583333333333333,0.1845221495530224,15.037204877771352,5.619216745426494,0.5237648474502422,0.5389399361338628,51,0.6320454220105987,0.7807549240000963,0.09942186789415343,0.12343135859712721,1.1556999619098756,0.1994612545735066,-0.061051847450242225,-0.13840993613386282,0.2503386318044118,0.024342601606324843,-0.1253460360500409,-0.37311381594092263,-0.15803908346154624,460,90,96
52,5.849239104981575,1.4963627808261348,0.2666666666666666,0.061657204941996,15.01459331322518,5.627072411425397,0.5237924709823087,0.5310566466028932,52,0.6320454220105989,0.7931838819916176,0.09946557287342318,0.11095869562633609,1.1874422532667375,0.1916055885746033,-0.06107947098230876,-0.1305266466028932,0.23975113935473888,0.02291256965394961,-0.12539216315792956,-0.3638079813872732,-0.1554291916304177,439,108,113
53,4.60913246552345,1.3085298402234793,0.2083333333333333,0.0,14.173756596165234,5.723236237070638,0.4914489899164518,0.4672363020235092,53,0.6320454220105989,0.945330899114745,0.048292856578810786,0.00998439479782095,1.5822227150633732,0.09544176292936246,-0.02873598991645182,-0.06670630202350919,0.1199358910301444,0.005725233342129821,-0.06783204483158889,-0.2769097809035377,-0.11300553079766558,167,383,392
54,5.179788580329573,1.286078701452423,0.2625,0.0,14.453540331626142,5.679328741752351,0.5090597906390624,0.4935329966191856,54,0.6320454220105991,0.8758620068654935,0.07615604506072218,0.05159009856516098,1.4018307266502312,0.1393492582476492,-0.046346790639062385,-0.0930029966191856,0.17382692011555448,0.013500602225042346,-0.10008017049452067,-0.31543786876586244,-0.13400581234511358,279,255,251
55,4.967643977405638,1.1999316528692845,0.4916666666666666,0.0,14.4404699469291,5.670582266543624,0.5137294413319328,0.4976098211350406,55,0.6320454220105975,0.86202364192504,0.08354420187707236,0.05804030668926433,1.3660578686082627,0.14809573345637617,-0.05101644133193278,-0.0970798211350406,0.18428107668930097,0.01506385578080005,-0.10826017910855468,-0.3210463587126151,-0.13808089401345658,318,216,217
56,6.189481284050388,1.6982418001750017,0.1791666666666666,0.0648521032834085,15.006956141437325,5.616351667789584,0.5291594502127814,0.5364104110082324,56,0.6320454220105982,0.776221899098508,0.10795701833536461,0.11942923305750427,1.1435364654184266,0.20232633221041585,-0.06644645021278145,-0.1358804110082324,0.2526154420208024,0.024865150986063123,-0.1342628392712495,-0.3701576385048667,-0.15985177559668437,461,85,93
57,4.610318448559467,0.4658529670736693,0.4583333333333333,0.1241161150014561,10.699598303564214,5.809220362208988,0.505213379812252,0.3674877869893575,57,0.6320454220105975,1.0813719527226133,0.0700703893580443,-0.14783419158928077,1.9605999961680554,0.009457637791012274,-0.04250037981225202,0.033042213010642474,0.05465818362708674,-0.009160826908062414,-0.09322868652005123,-0.08063883491784074,-0.061009449448651464,50,511,515
58,5.942577313891313,0.9033436118344988,0.7291666666666666,0.3091442445906163,15.014475505396891,5.585018320369062,0.5373404717376955,0.5595627369038414,58,0.6320454220105987,0.7266473806709423,0.12090074237799653,0.15606002744243808,1.0164318888809596,0.23365967963093848,-0.07462747173769552,-0.1590327369038414,0.29233117663075175,0.030614900403699963,-0.1474437082348985,-0.3962178363244746,-0.17101554805189104,493,56,67
59,4.534420827780306,1.2307392435709117,0.25,0.0,14.109856732558542,5.725512064960588,0.4913619718114724,0.4650474922385366,59,0.6320454220105971,0.948931633825729,0.04815517959872523,0.006521337066922799,1.5917245479037272,0.09316593503941206,-0.028648971811472412,-0.06451749223853659,0.11688952836919189,0.005325468655635657,-0.06766696187109389,-0.2735064576443199,-0.11194931695325938,157,390,397
60,5.071570728679867,1.3699415737102203,0.2416666666666666,0.0014631155266253,14.708329480920804,5.679964882933987,0.5043205524180789,0.4976360936585319,60,0.6320454220105982,0.8768684870320825,0.0686577893089324,0.058081874150361805,1.4040443009210295,0.13871311706601297,-0.04160755241807895,-0.0971060936585319,0.17436201045529434,0.013387092813632817,-0.09162337762466033,-0.32108220383260855,-0.13310616288121202,280,259,264
61,6.716962827013608,1.793718021472951,0.0458333333333333,0.3606076753769273,15.053375358491849,5.612032246736133,0.5219275555978093,0.5479617266766577,61,0.6320454220106,0.7693878632791957,0.09651496945228451,0.13770531775989664,1.127398535412938,0.20664575326386725,-0.05921455559780936,-0.14743172667665766,0.2606625116266201,0.02565396044322421,-0.12226707502484124,-0.3834350401641068,-0.16001605158190793,471,81,92
62,5.663560503513216,0.7307680348303188,0.4583333333333333,0.0114210855094432,12.075223837292604,5.705838529976588,0.5389836439665598,0.43709935506745,62,0.6320454220105978,0.9178048598647414,0.1235005115902113,-0.03769722096357577,1.5290293816912546,0.11283947002341232,-0.07627064396655986,-0.036569355067450016,0.14102224950796785,0.00879179629074045,-0.15004285356677227,-0.227054453219532,-0.12276850349852127,201,356,340
63,5.478206791623128,1.387824264446228,0.3458333333333333,0.0524606949613748,15.007211804520216,5.640726352729066,0.5173992937364147,0.5237958825451169,63,0.632045422010598,0.814786666899442,0.08935051306402428,0.09947097052791037,1.2433339127124,0.17795164727093393,-0.054686293736414704,-0.12326588254511689,0.22327529484627462,0.020436507652097147,-0.11458518489323188,-0.3549892023618585,-0.14971262653433107,410,135,144
64,5.282767913621429,0.7879573855631286,0.4458333333333333,0.0091014964699195,12.35749158384564,5.719412956986351,0.5260418687756219,0.4364667032486245,64,0.6320454220105972,0.9392818400580031,0.10302449081662692,-0.03869818038325322,1.5797918741342167,0.09926504301364947,-0.06332886877562188,-0.035936703248624524,0.12310784306973019,0.006397534727572651,-0.1291320573659438,-0.22593408045711028,-0.11622286769849381,172,381,383
65,6.784574809403726,1.841854437441048,0.0333333333333333,0.358184563930906,15.054477401453846,5.609260362790754,0.5233303860168342,0.54933078020301,65,0.632045422010598,0.765002286153172,0.09873447832011642,0.1398713860180884,1.1160581440878,0.20941763720924644,-0.06061738601683425,-0.14880078020300996,0.2639543264484254,0.026160799770085452,-0.1246199107856435,-0.38497165610282524,-0.1611435890394611,477,77,88
66,4.757980077469586,1.1424489825982718,0.5583333333333333,0.0,14.305534778645692,5.680410375355002,0.5110868608637247,0.4904242927918705,66,0.6320454220105975,0.8775733294460952,0.07936320415731705,0.04667161688796454,1.4066288542616547,0.13826762464499787,-0.048373860863724694,-0.0898942927918705,0.17186899172446307,0.013307616818137635,-0.10364942815043243,-0.3110985630897758,-0.1338134581406902,268,262,256
67,5.491133723130934,1.0581071051493482,0.6708333333333333,0.3006818586474048,15.048787483219474,5.618004167691164,0.520818093714183,0.5430992676052501,67,0.6320454220105971,0.778836426225884,0.09475961794590576,0.13001210631958712,1.1513824075618226,0.20067383230883618,-0.05810509371418299,-0.14256926760525007,0.25292723252854027,0.02456369347364684,-0.12039730276458982,-0.377914830396037,-0.15791614656232666,462,89,97
68,6.106784411462769,1.806490782499936,0.0083333333333333,0.1241131858498285,11.084880208944767,5.759357596310842,0.5261020420634633,0.3964618906362918,68,0.6320454220105973,1.0024808411636885,0.10311969487276902,-0.10199238554508094,1.7560977955606696,0.05932040368915814,-0.06338904206346335,0.004068109363708217,0.086911624431737,-0.0005824427906665486,-0.12923166349402204,-0.14782729947191242,-0.09254713525220033,121,461,465
