,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,max_EgSu,max_EgEt,max_EtSu,grand_coalition
0,5.583527933343692,1.0798088999221729,0.5416666666666666,0.0276083274165876,0.0,14.41896230231922,5.63149932695992,0.5331900966946332,0.5172321053560455,5328479100.64929,5314685733.702087,907937507.6071459,5775551170.979261
1,4.889959087980756,1.3557172985081378,0.2458333333333333,0.0,0.0,14.473706657197642,5.696287294051839,0.5001057154154873,0.4855285195432722,5727268048.845152,5713794483.170228,911012495.9960393,6176037514.00571
2,4.668365273383261,1.2373201761900108,0.2958333333333333,0.0,0.0,14.373275911038858,5.7068973632035895,0.49641903547464206,0.47860513033236696,5776248629.577266,5759661124.031456,907898556.1251533,6221904154.866938
3,8.227110771808814,2.286886884451752,0.0125,0.0677832598823299,0.0,15.000932800388252,5.511777055576111,0.581115690155123,0.5890287832793645,4811149079.749468,4817397519.085503,923984672.2203562,5276265635.527663
4,5.078873875712558,0.8631571654983986,0.5708333333333333,0.0086849735442589,0.0,13.695217604362156,5.679181698625734,0.522397446260146,0.4803423841247177,5482313307.80677,5445135837.130479,886440983.4905045,5906945064.213877
5,8.585692909643248,1.985571555781037,0.0,0.0266906384000601,0.0,14.613233378804726,5.501281008244921,0.5953680123023601,0.585272508463317,4719792675.919489,4711977122.667424,914006770.6084541,5172888284.597684
6,4.874113862778327,0.3932313410496869,0.4875,0.1241143732014541,0.0,10.950898456012116,5.785759333711898,0.5137144799414881,0.3824477153572114,5592751060.880362,5476210797.581564,795623923.0036507,5932292890.732788
7,7.719424154329209,1.8570327013830836,0.0,0.0052881934857062,0.0,14.544265836005014,5.555977729987413,0.5697685079640614,0.5561752910591243,4966868339.61548,4955846707.955264,912936055.5139172,5417825551.542331
8,8.68599369654643,1.7740650943695158,0.0,0.072015808450663,0.0,14.793102411236935,5.491380422587979,0.595261206471222,0.5952798999513963,4689853862.99642,4689868266.61923,917330795.4184864,5148526462.517069
9,4.801498175953446,1.3450171531656334,0.25,0.0,0.0,14.428462131072704,5.702053132647937,0.49794693435678333,0.4819214620058781,5755446262.269792,5740569851.955866,909609651.3570377,6202812882.7913475
10,6.450260966169525,1.5720828128489623,0.0625,0.0,0.0,14.475939630030052,5.625947960901594,0.5357548130860684,0.5202187550229349,5316245595.534929,5302841265.063361,911081731.1993947,5765084295.898843
11,6.549202580678246,1.676454925373015,0.0708333333333333,0.1107273844880154,0.0,15.024210541547314,5.60813798456941,0.5315986044167331,0.542184940024455,5275182423.298704,5284278066.20058,922580960.5944192,5741020725.046851
12,6.438471367631649,1.753847475997567,0.0416666666666666,0.1822996864154926,0.0,14.953514148059272,5.623101905567868,0.5233907088542467,0.5354289145884837,5322459217.713382,5332883513.827328,916868304.9362806,5786105518.238495
13,5.773086133714531,1.5671387930951175,0.2541666666666666,0.0768709596705366,0.0,15.00718171958576,5.6336957724667895,0.52020198334108,0.5280237732027276,5422998376.745588,5429891171.427288,923727822.8802379,5888308685.526558
14,6.693674438514688,1.5414513513271704,0.0,1.5449677066082206,0.5643379578160016,12.855080950794022,5.740202181070186,0.46633074507637884,0.4753886028640328,5203776635.502733,5211371063.709909,789570795.5352364,5602359247.3739395
15,8.065482928408915,2.11273429355688,0.0166666666666666,0.0531649155967395,0.0,14.99666150377954,5.520752615884963,0.5771996769207342,0.5839692362049012,4855480064.219434,4860870309.759171,924577995.7190815,5320464184.848843
16,5.611700667592269,1.4876353474747352,0.1041666666666666,0.0,0.0,14.23396062045925,5.676340664652372,0.5144240435506238,0.4911568208076025,5562799557.652243,5541892464.185877,903578968.2045977,6004135495.0213585
17,4.6472862540142685,1.2109799533256804,0.3208333333333333,0.0,0.0,14.383196368215035,5.705595774039064,0.49691336810235254,0.47941238686918164,5769751447.01215,5753471533.596438,908206148.2552514,6215714564.43192
18,6.150863395356834,0.9884734712354626,0.2416666666666666,0.0156599731586706,0.0,11.996914331164431,5.701987941674325,0.5425749514236543,0.4373586359126185,5311013779.278548,5221527083.243879,833435562.1388958,5682988212.330662
19,4.718079287318153,1.3218156881277978,0.2666666666666666,0.0,0.0,14.421199180069518,5.7053563017227855,0.4963912312057731,0.48017399608203915,5775111234.608018,5760009630.381131,909384457.4440764,6222252661.216613
20,4.68709809403534,1.2637770087670923,0.2791666666666667,0.0,0.0,14.381556048279776,5.707086210543785,0.49618257775248203,0.4786527407143308,5778956969.383166,5762626196.466328,908155288.7541248,6224869227.301809
21,4.005513870068199,1.0797881590292662,0.3083333333333333,0.0,0.0,13.856585816926962,5.755724415241263,0.48002988257994916,0.4461672311893852,6004696938.195688,5972089021.10775,891878144.5830247,6434332051.943232
22,6.29867128296903,1.5864615258314438,0.0041666666666666,0.2631006691005614,0.0,13.603565789428568,5.679288827113748,0.5171371428481666,0.4854955590486832,5383346051.680063,5355856399.412516,871069681.653099,5805136066.372839
23,7.347503842740788,0.9054700307151752,0.7833333333333333,0.2632296873376955,0.0,15.03418146816808,5.481638594621808,0.5890789894919339,0.6112039448968566,4629959603.671562,4646833663.177459,915420857.9458673,5096107062.397444
24,7.97532364925827,1.9918766135985408,0.0083333333333333,0.0090386517978117,0.0,14.818119173219657,5.530803061476815,0.5770232505844813,0.5740952169493014,4888091941.816411,4885748637.196038,921239835.2121757,5347540207.112312
25,6.105718097856327,1.510335277729673,0.025,0.0,0.0,13.187609687101691,5.687766228596784,0.527519665949626,0.46663563446418854,5446190492.694343,5392840407.266439,871135976.2430596,5855083438.101921
