,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,egy_all,sud_all,eth_all,efficiency,pol_efficiency,policy_name,totdis5_2,rank5_td2,totdis5_4,rank5_td4,totdis5_6,rank5_td6,totdis6_1,rank6_td1,totdis6_3,rank6_td3,totdis6_5,rank6_td5,totdis7_1,rank7_td1,totdis7_2,rank7_td2,totdis7_4,rank7_td4,totdis8_1,rank8_td1,totdis8_2,rank8_td2,totdis8_3,rank8_td3,totdis9_1,rank9_td1,totdis9_2,rank9_td2
448,5.3472321513847065,1.11056826253401,0.0083333333333333,1.603663996531416,0.5449960807945626,12.376908088523036,5.241435137707977,0.3884970205234984,0.3837564595428444,0.8999938367694684,0.8999938367694684,448,0.43999779912621845,242.0,0.474530649734595,265.0,0.5662851185614156,349.0,0.48418317219763185,229.0,0.5000364351485403,264.0,0.5740697245698305,337.0,0.5297521600763311,249.0,0.5057079998397618,253.0,0.5953253146407632,327.0,0.5297521600763311,249.0,0.5057079998397618,253.0,0.6286876544005682,325.0,0.6614248384490349,301.0,0.6723586725918052,318.0
449,5.814723011696132,0.6429468441701058,0.4583333333333333,0.0118973878656323,0.0,12.041784832735743,4.837965419016203,0.4616488740604292,0.3733656807448135,0.8490042197172377,0.8490042197172377,449,0.6788751181215597,458.0,0.609879808420502,456.0,0.5890275144632439,397.0,0.7157340086414126,461.0,0.6382561848562904,460.0,0.605302610362597,401.0,0.6928488942071231,464.0,0.6798841530919997,464.0,0.6338831822697416,405.0,0.6928488942071231,464.0,0.6798841530919997,464.0,0.673204611883669,407.0,0.7292536163176656,435.0,0.7215144717826144,409.0
450,4.501156291059261,1.2014750050476128,0.1208333333333333,0.0086838426320569,0.0,13.3455313020146,5.469411240285894,0.4618092835445697,0.4137894380849749,0.9495785736372617,0.9495785736372617,450,0.3816855944015294,101.0,0.4651531208285692,255.0,0.59242639686285,402.0,0.43816166245499866,114.0,0.4966843187393154,258.0,0.6044147443721459,398.0,0.5213966008173739,237.0,0.49032596167327464,221.0,0.6290025537239916,395.0,0.5213966008173739,237.0,0.49032596167327464,221.0,0.6647940158318593,393.0,0.6935283506509232,366.0,0.7100985252193144,388.0
451,4.54744800050135,1.1878133040645131,0.1291666666666666,0.0086834287267097,0.0,13.286803336071287,5.4485406353023365,0.4618093042089351,0.4119685280381874,0.9461826204420613,0.9461826204420613,451,0.379026928735696,95.0,0.45724001790466284,240.0,0.5817160237439656,385.0,0.43611208292647485,104.0,0.48951660287429705,245.0,0.5941143523314635,383.0,0.5161525172354848,219.0,0.48518033715541276,208.0,0.6192972414216182,381.0,0.5161525172354848,219.0,0.48518033715541276,208.0,0.6557942726024453,372.0,0.6859044022071242,348.0,0.701844107438256,367.0
452,4.234576181956543,1.0098185679718867,0.2541666666666666,0.0065824464930346,0.0,13.073348030914694,5.490069672202216,0.4619142083717931,0.405350166522399,0.9514229658916113,0.9514229658916113,452,0.39508302145896074,137.0,0.48163312236614886,285.0,0.6097281460665671,425.0,0.45107863426435424,149.0,0.5132040752770101,286.0,0.6222512607347253,424.0,0.5367867941191169,261.0,0.5056365423015571,252.0,0.6469959162468132,421.0,0.5367867941191169,261.0,0.5056365423015571,252.0,0.6826350843607698,422.0,0.7105888181694336,400.0,0.7275710247499901,425.0
453,5.81936310930994,0.6260973951792278,0.4625,0.0118872490302664,0.0,12.04493172478968,4.834147847969155,0.4616493800697731,0.3734632527833666,0.8484475695499432,0.8484475695499432,453,0.6818608807960714,461.0,0.6124140178295041,457.0,0.5908347273717058,401.0,0.7185581485833776,467.0,0.64066858507702,461.0,0.6070512682374304,403.0,0.695249947978825,467.0,0.6824062813058382,466.0,0.6355435555480778,407.0,0.695249947978825,467.0,0.6824062813058382,466.0,0.6747591433830055,408.0,0.7308242226812102,439.0,0.7229566478027786,411.0
454,3.927966280094016,0.9548377303100918,0.3208333333333333,0.1240739956635072,0.0,11.216991265252997,5.563672726690311,0.4560840841069918,0.3477922615154669,0.9529517214227837,0.9529517214227837,454,0.4743781482811064,310.0,0.5665657798293984,428.0,0.6934529736554663,487.0,0.5281599718937402,319.0,0.5991190713191501,433.0,0.7091150504786959,488.0,0.619960439908773,413.0,0.5888519050323834,398.0,0.7353842834039582,489.0,0.619960439908773,413.0,0.5888519050323834,398.0,0.7711782516392354,490.0,0.7972575293238294,488.0,0.8152447316309969,491.0
455,6.270361789333984,1.5967752431391464,0.0333333333333333,0.0,0.0,14.240326193924677,4.926884914116378,0.4622430308354814,0.4415333073357169,0.8726024117443419,0.8726024117443419,455,0.567343600478896,393.0,0.5052634252966418,355.0,0.5026147362081334,231.0,0.6039365112071605,392.0,0.5311936955791539,343.0,0.5133395056404454,232.0,0.5839215075537222,364.0,0.570074808936431,379.0,0.5388805614710324,229.0,0.5839215075537222,364.0,0.570074808936431,379.0,0.5772753744175654,232.0,0.6314664011982514,241.0,0.6261655583384605,235.0
456,17.9976238705623,4.2104381527034445,0.0,0.479418018629978,0.0584030648966307,15.10043932826416,2.263595856015729,0.4388906142596796,0.4682018394828122,0.47451740827836975,0.47451740827836975,456,3.131613843654488,555.0,3.0121402366575545,555.0,2.8987739593994206,555.0,3.1374505879837122,555.0,3.0155499195252506,555.0,2.8995625867640347,555.0,3.0537756403789675,555.0,3.062635421375013,555.0,2.9031043656671613,555.0,3.0537756403789675,555.0,3.062635421375013,555.0,2.909389353147027,555.0,2.9442947512236595,555.0,2.918400178512786,555.0
457,4.415694824382767,0.5274762936887178,0.4166666666666667,0.1138613415491646,0.0,10.966813111874773,5.335744009720148,0.4565879321273807,0.3400352771613194,0.9177549841211627,0.9177549841211627,457,0.44641490357855845,255.0,0.4873357173149956,307.0,0.582772703622883,386.0,0.504235403172439,269.0,0.525820531101931,321.0,0.6021921653859211,397.0,0.5642253457228302,313.0,0.534845987244462,302.0,0.6337393224450685,404.0,0.5642253457228302,313.0,0.534845987244462,302.0,0.6757186042705899,410.0,0.7148771551554433,409.0,0.7263249903841567,419.0
