,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,max_EgSu,max_EgEt,max_EtSu,grand_coalition
159,8.018342064149223,2.1949697522357425,0.025,0.0410158449250698,0.0,15.003602403549046,5.921634335237293,0.5630524144124799,0.5691716508722138,5300109238.681168,5305110655.549247,925397241.2771754,5765308567.753795
160,5.465832217846865,0.6699323824486259,0.3791666666666666,0.0118984666041104,0.0,11.9231699607937,6.093311632264825,0.5334003145601873,0.42714645369697357,5735305489.518124,5643344596.0341,831336746.9614658,6104993416.2568445
161,5.2547215322171095,1.0808511499437192,0.6583333333333333,0.4478538591157888,0.0330958255046819,15.059253786993336,5.98224812861546,0.5201363350349586,0.5514739368715688,5505473003.166281,5532006088.353707,907316608.9882325,5972397850.25411
162,4.946937083029299,1.3692937782231207,0.325,0.1433262932335431,0.0,14.99452056062028,6.0434326141397,0.4998414864024637,0.5105842999798236,5958044929.779014,5967826908.186559,920053499.3596158,6422962668.662594
163,7.690571588120951,1.8707883147419535,0.0291666666666666,0.0014163796079748,0.0,14.770924069564638,5.944460681093239,0.557223101232086,0.552174618196661,5392629736.403939,5388442421.14038,920157197.9790304,5850614677.761675
164,5.778844670260091,1.5135412736006986,0.1916666666666666,0.0817287706993783,0.0,14.993398727520043,6.01724277288026,0.5145422514787801,0.5220733761629461,5816261976.725546,5822968105.904497,923059781.8279703,6281144932.229007
165,4.903183408219999,1.3360245622924676,0.3708333333333333,0.1359655703263606,0.0,15.03178169237858,6.037126635119907,0.5025324275671793,0.5141993378349002,5927582227.103815,5938157177.462121,921571152.9544038,6393655278.76017
166,6.132529871347012,1.5799927422555538,0.1291666666666666,0.0,0.0,14.606286107247325,6.016302289995366,0.5240857882640636,0.5134703222625556,5768614367.790503,5759251539.627347,915123233.5078077,6221494570.462829
167,5.843032713380649,0.5431797812849801,0.3916666666666666,0.0119022097082934,0.0,11.869212403744996,6.073050363833883,0.5457497608091514,0.4350582758789509,5598829815.038119,5505196108.863698,829663560.6494477,5966844742.275633
168,5.334681421476248,1.414157680797848,0.2708333333333333,0.0957215380292937,0.0,14.949791180922675,6.030231598747078,0.5084532531827194,0.5151735485921889,5883225692.364398,5889272323.377912,921015102.573351,6346756559.15783
169,6.166969091311032,0.7408018750781684,0.4083333333333333,0.0213719836628544,0.0,12.138672752939447,6.044603509493256,0.5557239567223433,0.4535309343063872,5477385460.928846,5392578975.484803,837546030.0701878,5853755233.241919
170,5.785746160995606,0.7192987404622375,0.6416666666666667,0.0118949482098897,0.0,12.750397196163116,6.004882913490151,0.5650717671062773,0.4839037199255578,5367482782.593053,5301170590.664865,856985799.7094138,5762819586.483665
171,5.483262634259776,1.4809548776702175,0.2125,0.5231310764333135,0.0947703640436373,15.058094786191242,6.048116847715382,0.4861388131323467,0.5196027396742581,5871353783.677292,5901422786.470651,903708819.7902611,6338242694.969102
172,6.619735695018956,1.806158686916839,0.0541666666666666,0.0,0.0,14.612728712364092,6.002846872436669,0.5307664709413004,0.5202450571440164,5690105535.102993,5680942465.337667,915322991.9056371,6143185496.173149
173,5.428599616576998,1.4072982149303128,0.2833333333333333,0.0705105513065639,0.0,14.984698171512916,6.020881040938204,0.5131994118464626,0.5197779477373201,5840609358.959114,5846489705.63835,923346028.1938684,6305222546.395666
